57645.715    22.376     0.250
57646.715    22.285     0.204
57647.715    22.331     0.159
57648.711    22.376     0.113
57650.738    22.716     0.113
57652.746    23.057     0.113
57653.738    23.080     0.113
57654.707    23.238     0.113
57655.785    22.943     0.113
57658.703    22.989     0.113
57659.703    22.989     0.113
57660.703    23.125     0.113
57661.703    22.921     0.113
57662.699    22.807     0.113
57663.699    22.558     0.113
57664.746    22.626     0.113
57665.699    22.648     0.113
57666.699    22.580     0.113
57667.738    22.421     0.136
57668.723    22.308     0.113
57670.750    22.376     0.159
57672.695    22.376     0.182
57673.723    22.648     0.159
57674.691    22.489     0.136
57675.691    22.830     0.136
57677.703    22.853     0.113
57679.688    22.603     0.113
57680.691    22.580     0.136
57681.688    22.603     0.113
57683.684    22.648     0.113
57684.684    22.853     0.113
57687.684    22.966     0.159
